Birmingham,Alabama Mineral & Lapidary Society,http://www.lapidaryclub.com/,Alabama 
Traverse City,Grand Traverse Area Rock and Mineral Club,http://tcrockhounds.com/,Michigan 
Wyoming,Indian Mounds Rock & Mineral Club,http://www.indianmoundsrockclub.com/,Michigan 
Ishpeming,Ishpeming Rock and Mineral Club,http://www.ishpemingrocks.org/,Michigan 
Kalamazoo,Kalamazoo Geological & Mineral Society,http://kalamazoorockclub.org/,Michigan 
Howell,Livingston Gem & Mineral Society,http://www.livingstongemandmineralsociety.com/,Michigan 
Michigan Center,Michigan Gem & Mineral Society,http://mgmsrockclub.com/,Michigan 
Bloomfield Hills,Michigan Mineralogical Society,https://www.michmin.org/,Michigan 
Midland,Mid-Michigan Rock Club,http://www.midmichrockclub.com/?Page=1,Michigan 
Grand Rapids,Midwest Faceters' Guild,http://www.midwestfaceters.org/,Michigan 
Taylor,Midwest Mineralological & Lapidary Society,http://www.mmls.us/,Michigan 
Roscommon,Mikenauk Rock and Gem Club,http://mikenaukclub.weebly.com/,Michigan 
Mt. Clemens,Mount Clemens Gem & Lapidary Society,http://mcgls.org/,Michigan 
Waterford,Oakland County Earth Science Club,http://www.ocesc.com/,Michigan 
Livonia,Roamin Club,https://roaminrockclub.weebly.com/,Michigan 
Morenci,StateLine Gem & Mineral Society,http://statelinegms.com/,Michigan 
Holland,"Tulip City Gem & Mineral Club, Inc.",http://www.tulipcity.org/,Michigan 
Minneapolis,Anoka County Gem & Mineral Club,http://www.amfed.org/mwf/states/Minnesota/AnokaGem.html,Minnesota 
Brainerd,"Cuyuna Rock, Gem and Mineral Society",http://cuyunarockclub.org/wp/,Minnesota 
Falcon Heights,Minnesota Mineral Club,http://minnesotamineralclub.org/,Minnesota 
Mankato,Minnesota Valley Gem & Mineral Club,http://www.mnvalleygemandmineralclub.com/,Minnesota 
Stillwater,St Croix Rockhounds,http://stcroixrockhounds.org/,Minnesota 
Gulfport,"Harrison County Gem & Mineral Society, Inc.",http://www.gulfportgems.org/,Mississippi 
Jackson,Mississippi Gem & Mineral Society,http://missgems.org/,Mississippi 
Jackson,Mississippi Geological Society,http://www.missgeo.com/,Mississippi 
Ocean Springs,Mississippi Gulf Coast Gem and Mineral Society,http://www.mgcgms.org/,Mississippi 
Tupelo,North Mississippi Gem and Mineral Society,http://www.nmgms.org/,Mississippi 
Columbia,Central Missouri Rock and Lapidary Club,http://www.cmrlc.org/,Missouri 
Independence,Independence Gem & Mineral Society,http://www.igams.co/,Missouri 
St. Joseph,Missouri Valley Gem & Mineral Society,http://www.movalleyrockclub.com/,Missouri 
Lincoln,"Mozarkite Society of Lincoln, Inc.",http://www.mozarkite.com/,Missouri 
Springfield,Ozark Mountain Gem & Mineral Society,https://www.facebook.com/omgms.57,Missouri 
St. Louis,Rock Hobby Club of Greater Saint Louis,xxxxxhttp://rockhobby.stlearthsci.org/Home.aspxxxxxx,Missouri 
St. Louis,Rockwood Gem & Mineral Society,http://rockwood.stlearthsci.org/,Missouri 
St. Louis,St. Louis Mineral & Gem Society,http://www.stlrockclub.com/,Missouri 
St. Peters,"Show Me Gems & Minerals Club, Inc.",http://showme.stlearthsci.org/,Missouri 
Kansas City,Show-Me Rockhounds Kansas City,https://showmerockhounds.com/,Missouri 
Billings,"Billings Gem & Mineral Club, Inc.",http://www.billingsgemclub.com/,Montana 
Corvallis,Bitterroot Gem & Mineral Society,http://www.ravalligemandmineralclub.org/,Montana 
Bozeman,Bozeman Gem and Mineral Club,http://bozemangemandmineralclub.com/,Montana 
Missoula,Hellgate Mineral Society,https://www.facebook.com/HellgateMineralSociety/,Montana 
Kalispell,Kalispell Rockhound Club,http://www.kalispellrockhounds.org/,Montana 
Lincoln,"Lincoln Gem & Mineral Club, Inc.",https://www.lincolngemmineralclub.org/,Nebraska 
Reno,Comstock Gold Prospectors,http://cgpgold.org/,Nevada 
Carson City,Great Basin Gem & Mineral Club,http://greatbasingemandmineralclub.rocks/,Nevada 
Carson City,High Desert Rockers,https://highdesertrockers.wordpress.com/,Nevada 
Pahrump,Nye Gold Seekers,http://nyegoldseekers.webs.com/,Nevada 
Reno,Reno Gem and Mineral Society,http://www.renorockhounds.com/,Nevada 
Las Vegas,Southern Nevada Gem and Mineral Society,http://www.snvgms.org/,Nevada 
Concord,Capital Mineral Club,http://www.capitalmineralclub.org/,New Hampshire 
Keene,Keene Mineral Club,https://sites.google.com/site/keenemineralclub/home,New Hampshire 
Conway,Saco Valley Gem and Mineral Club,http://www.sacovalleygemandmineralclub.org/,New Hampshire 
Dover,Southeastern New Hampshire Mineral Club,https://www.senhmc.org/,New Hampshire 
Cologne,Cape Atlantic Rockhounds Inc.,http://www.capeatlanticrockhounds.com/,New Jersey 
Woodbury,Delaware Valley Earth Science Society,http://www.dvess.org/,New Jersey 
Marlboro Township,Friends of Mineralogy - New Jersey Chapter,https://fomnj.wordpress.com/,New Jersey 
Morristown,Morris Museum Mineralogical Society,http://morrismuseum.org/mineral-society/,New Jersey 
Mountainside,"New Jersey Mineralogical Society, Inc",http://www.njmin.org/,New Jersey 
Paterson,"North Jersey Mineralogical Society, Inc.",http://www.nojms.webs.com/,New Jersey 
Albuquerque,Albuquerque Gem & Mineral Club,http://www.agmc.info/,New Mexico 
Carlsbad,Carlsbad Gem and Mineral Society,http://www.carlsbadgms.org/,New Mexico 
Deming,Deming Gem & Mineral Society,http://www.thedgms.com/,New Mexico 
Silver City,"Grant County Rolling Stones Gem & Mineral Society, Inc.",http://rollingstonesgms.blogspot.com/,New Mexico 
Los Alamos,Los Alamos Geological Society,http://pweb.netcom.com/~hoffmans/LAGS.html,New Mexico 
Buffalo,"Buffalo Geological Society, Inc.",http://www.bgsny.org/,New York 
Albany,Capital District Mineral Club,http://capitaldistrictmineralclub.com/,New York 
Syracuse,"Gem and Mineral Society of Syracuse, Inc.",http://www.gmss.us/,New York 
Bellmore,Island Rockhounds Inc.,http://www.islandrockhounds.org/,New York 
Jamesport,Long Island Mineral & Geology Society,http://www.limineralandgeology.com/LiMags/Home.html,New York 
Poughkeepsie,Mid-Hudson Valley Gem and Mineral Society Inc.,http://mhvgms.org/index.html,New York 
Glen Cove,Nassau Mineral Club,http://nassaumineralclub.org/,New York 
NYC,New York Mineralogical Club,http://www.newyorkmineralogicalclub.org/,New York 
NYC,New York Paleontological Society,http://www.nyps.org/index.htm,New York 
Middletown,Orange County Mineral Society,http://www.orangecountymineralsocietynewyork.com/,New York 
Rochester,Rochester Academy of Science,http://www.rasny.org/,New York 
Rochester,Rochester Lapiday Society,http://www.rochesterlapidary.org/,New York 
Canton,St. Lawrence County Rock & Mineral Club,http://stlawrencecountymineralclub.org/,New York 
Bay Shore,Suffolk Gem & Mineral Club,http://www.suffolkgem.com/,New York 
Newark,Wayne County Gem and Mineral Club,http://www.wcgmc.org/,New York 
Fayetteville,Cape Fear Mineral & Gem Society,http://www.mercergarden.com/GemClub.html,North Carolina 
Hickory,Catawba Valley Gem & Mineral Club,http://www.cvgmc.com/,North Carolina 
Chapel Hill,Central North Carolina Mineral Club,http://www.centralncmineralclub.org/,North Carolina 
Charlotte,Charlotte Gem & Mineral Club,http://www.charlottegem.com/,North Carolina 
Winston-Salem,Forsyth Gem and Mineral Club,http://www.forsythgemclub.com/fgmcmain.html,North Carolina 
Gastonia,"Gaston Gem, Mineral and Faceters Club",http://gastongemclub.weebly.com/,North Carolina 
Franklin,Gem & Mineral Society of Franklin,http://www.fgmm.org/,North Carolina 
Greensboro,Greensboro Gem & Mineral Club,http://www.ggmc-rockhounds.com/,North Carolina 
Hendersonville,Henderson County Gem and Mineral Society,http://hcgms.com/index.html,North Carolina 
Asheville,Mountain Area Gem and Mineral Association (MAGMA),http://www.wncrocks.com/magma/magma.html,North Carolina 
Raleigh,North Carolina Fossil Club,http://www.ncfossilclub.org/,North Carolina 
Asheville,Southern Appalachian Mineral Society,http://www.main.nc.us/sams/,North Carolina 
Raleigh,Tar Heel Gem & Mineral Club,http://www.tarheelclub.org/,North Carolina 
Bismarck,Central Dakota Gem & Mineral Society,https://ndrockclub.org/,North Dakota 
Troy,Brukner Gem and Mineral Club,http://www.bruknergemandmineralclub.com/,Ohio 
Cincinnati,Cincinnati Mineral Society,http://mineralsociety.org/,Ohio 
Columbus,Columbus Rock and Mineral Society,http://www.columbusrockandmineralsociety.org/,Ohio 
Kettering,Dayton Gem & Mineral Society,https://www.facebook.com/The-Dayton-Gem-Mineral-Society-140478502678195/,Ohio 
Cincinnati,Dry Dredgers,http://drydredgers.org/,Ohio 
Loveland,Greater Cincinati Lapidary and Faceting Society,http://cincinnatilapidary.weebly.com/,Ohio 
Cleveland,North Coast Fossil Club,http://ncfclub.org/,Ohio 
Worthington,Ohio Geological Society,https://ohiogeosoc.org/,Ohio 
Cleveland,Parma Lapidary Club,http://www.parmalapidary.com/,Ohio 
Mansfield,Richland Lithic & Lapidary Society,http://rlls.webs.com/,Ohio 
Cuyahoga Falls,Summit Lapidary Club,http://lapidaryclubofohio.org/,Ohio 
Toledo,Toledo Gem & Rockhound Club,http://rockyreader.com/,Ohio 
Ada,"Ada Gem, Mineral and Fossil Club",http://www.freewebs.com/agmfc/,Oklahoma 
Enid,Enid Gem & Mineral Society,http://www.enidgemandmineral.org/,Oklahoma 
Oklahoma City,Oklahoma Mineral and Gem Society,http://omgs-minerals.org/,Oklahoma 
Shawnee,Shawnee Gem and Mineral Society,https://www.facebook.com/Shawnee-Gem-and-Mineral-Society-524175917629452/,Oklahoma 
Tulsa,Tulsa Rock and Mineral Society,http://www.ttownrockhound.org/,Oklahoma 
Tahlequah,Tahlequah Rock and Mineral Society,http://tramsok.webs.com/,Oklahoma 
Redmond,Central Oregon Rock Collectors,https://corockcollectors.com/,Oregon 
Oregon City,Clackamette Mineral and Gem Club,http://www.clackamettegem.org/,Oregon 
Portland/West Linn,Columbia-Willamette Faceters' Guild,http://facetersguild.com/,Oregon 
North Bend,FarWest Lapidary & Gem Society,http://www.farwestlapidary.org/,Oregon 
Hermiston,Hatrockhounds Gem and Mineral Society,http://jall23.wixsite.com/hatrockhounds,Oregon 
Portland,Millennium Diggers Club,http://www.millenniumdiggers.com/,Oregon 
Gresham,Mt Hood Rock Club,https://mthoodrockclub.wordpress.com/,Oregon 
Hillsboro,North American Research Group,http://narg-online.com/,Oregon 
Portland,"Oregon Agate & Mineral Society, Inc.",http://www.oregonagate.org/,Oregon 
Newport,Oregon Coast Agate Club,http://www.coastagates.org/,Oregon 
Prineville,Prineville Rockhound Pow-Wow Assoc.,http://prineville.rocks/,Oregon 
Klamath Falls,Rock and Arrowhead Club of Klamath Falls,http://www.klamathrockclub.org/,Oregon 
Springfield,Springfield Thunderegg Rock Club,http://thundereggrockclub.blogspot.com/,Oregon 
Forest Grove,Tualatin Valley Gem Club,https://tvrgc.org/,Oregon 
Salem,"Willamette Agate and Mineral Society, Inc.",http://www.wamsi.net/,Oregon 
Harrisburg,"Central Pennsylvania Rock and Mineral Club, Inc.",http://www.rockandmineral.org/,Pennsylvania 
Sayre,"Che-Hanna Rock and Mineral Club, Inc.",http://www.chehannarocks.com/,Pennsylvania 
Philadelphia,Delaware Valley Paleontological Society,https://sites.google.com/site/dvpspaleo/,Pennsylvania 
St. Peters,Friends of Mineralogy - Pennsylvania Chapter,http://www.rasloto.com/FM/,Pennsylvania 
Erie,Gem City Rock and Mineral Society,http://www.gemcityrockclub.org/,Pennsylvania 
Fairless Hills,Leidy Microscopical Society,http://leidymicroscopical.com/,Pennsylvania 
Hanover,"Mason-Dixon Rock, Mineral, Gemological, & Lapidary Club",http://topgemz.com/,Pennsylvania 
Moosic,Mineralogical Society of Northeastern Pennsylvania,http://msnepa.org/,Pennsylvania 
Pittsburgh,Monongahela Rockhounds,http://www.monongahelarockhounds.org/,Pennsylvania 
Stroudsburg,Monroe County Earth Science Association,http://www.mdsysconsulting.com/MCESA/,Pennsylvania 
Mars,Moraine Rockbusters,http://www.morainerockbusters.org/,Pennsylvania 
State College,Nittany Mineralogical Society,http://www.nittanymineral.org/,Pennsylvania 
Whitehall,Pennsylvania Earth Sciences Association,http://www.mineralfest.com/,Pennsylvania 
Philadelphia,Philadelphia Mineralogical Society,http://www.phillyrocks.org/,Pennsylvania 
Pittsburgh,Pittsburgh Geological Society,http://www.pittsburghgeologicalsociety.org/index.html,Pennsylvania 
Brookhaven,Tuscarora Lapidary Society,http://www.lapidary.org/,Pennsylvania 
Warwick,"Rhode Island Mineral Hunters, Inc.",http://rimh.us/,Rhode Island 
Aiken,Aiken Gem and Mineral Society,http://www.aikengmfs.org/,South Carolina 
Columbia,Columbia Gem & Mineral Society,http://www.cgams.org/,South Carolina 
North Charleston,Lowcountry Gem and Mineral Society,http://lowcountrygemandmineralsociety.org/,South Carolina 
Central,Pendleton District Gem and Mineral Society,http://www.woodsmere.com/pdgms/,South Carolina 
Greenville,Western South Carolina Gem and Mineral Society,http://www.wescagem.org/,South Carolina 
Sioux Falls,Sioux Empire Gem and Mineral Society,http://www.segams.org/,South Dakota 
Rapid City,Western Dakota Gem & Mineral Society,http://www.wdgms.org/,South Dakota 
Knoxville,Knoxville Gem & Mineral Society,http://www.knoxrocks.org/,Tennessee 
Memphis,Memphis Archaeological & Geological Society,http://www.memphisgeology.org/,Tennessee 
Nashville,Middle Tennessee Rockhounds,http://www.rockhound.org/,Tennessee 
"Murfreesboro, Donelson, Tullahoma",Mid-Tennessee Gem and Mineral Society,http://www.mtgms.org/,Tennessee 
Arlington,Arlington Gem and Mineral Club,http://www.agemclub.org/,Texas 
Austin,Austin Gem and Mineral Society,http://www.austingemandmineral.org/index.html,Texas 
Abilene,Central Texas Gem & Mineral Society,http://rockclub.txol.net/,Texas 
Alpine,Chihuahuan Desert Gem and Mineral Club,http://www.cdgmc.org/,Texas 
Houston,Clear Lake Gem and Mineral Society,http://www.clgms.org/,Texas 
Fort Worth,"Cowtown Gem, Mineral & Glass Society",http://cera-fw.org/gem-mineral-glass/,Texas 
Dallas,Dallas Gem and Mineral Society,http://www.dallasgemandmineral.org/,Texas 
Dallas,Dallas Paleontological Society,https://dps.wildapricot.org/,Texas 
Tyler,East Texas Gem and Mineral Society,http://www.etgms.com/,Texas 
El Paso,"El Paso Mineral and Gem Society, Inc.",http://www.epmgs.com/,Texas 
Fort Worth,Fort Worth Gem and Mineral Club,http://www.fortworthgemandmineralclub.org/,Texas 
Fredericksburg,Fredericksburg Rockhounds,http://fredericksburgrockhounds.org/,Texas 
San Antonio,Geological Society of San Antonio,http://www.geosa.org/,Texas 
Amarillo,"Golden Spread Gem, Mineral and Treasure Society",http://www.amarillotreasure.com/,Texas 
Corpus Christi,Gulf Coast Gem & Mineral Society,http://www.gcgms.org/,Texas 
Houston,Houston Gem and Mineral Society,http://www.hgms.org/,Texas 
Lubbock,Lubbock Gem and Mineral Society,http://www.lubbockgemandmineral.org/,Texas 
Midland,"Midland Gem and Mineral Society, Inc.",https://www.facebook.com/midlandgemandmineral/,Texas 
Dallas,Oak Cliff Gem and Mineral Society,http://www.ocgemandmineral.com/,Texas 
Austin,Paleontological Society of Austin,http://www.austinpaleo.org/,Texas 
Jasper,Pine Country Gem & Mineral Society,http://www.pinecountry-gms.org/,Texas 
Huntsville,Piney Woods Gem & Mineral Society,http://www.pwgms.org/,Texas 
Dallas,Pleasant Oaks Gem & Mineral Club,http://www.pogmc.org/,Texas 
Rollin' Rock Club Of Texas And Any Other State Or Country Of The World and Outer Space,"Rollin' Rock Club, Inc.",https://sites.google.com/site/rollinrockclub/,Texas 
San Antonio,South Texas Geological Society,http://www.stgs.org/,Texas 
San Antonio,Southwest Gem and Mineral Society,http://www.swgemandmineral.org/,Texas 
Houston,Texas Faceters Guild,http://texasfacetersguild.org/,Texas 
Temple,"Tri-City Gem and Mineral Society, Inc.",https://www.facebook.com/midlandgemandmineral/,Texas 
Waco,Waco Gem and Mineral Club,http://www.wacogemandmineral.org/,Texas 
Georgetown,Williamson County Gem and Mineral Society,http://www.wcgms.org/,Texas 
Decatur,"Wise County Fossil, Rock and Mineral Society",http://wisecofossilrockandmineralsoc.weebly.com/,Texas 
Ogden,Beehive Rock and Gem Club,http://www.beehiverockandgem.com/,Utah 
Smithfield,Cache Rock and Gem Club,http://cacherockgemclub.weebly.com/,Utah 
Ogden,Golden Spike Gem & Mineral Society,http://goldenspikegem.org/,Utah 
Salt Lake City,Mineral Collectors of Utah,http://m-c-u.org/,Utah 
Moab,Moab Rock Club,https://www.facebook.com/Moab-Rock-Club-1508131859497762/,Utah 
Sandy,Rockhounders Outreach for Community Knowledge,http://www.rockhoundersock.com/,Utah 
Provo,Timpanogos Gem & Mineral Society,http://timprocks.weebly.com/,Utah 
Tooele,Tooele Gem & Mineral Society,https://www.facebook.com/Tooele-Gem-Mineral-Society-1742342656045404/,Utah 
Salt Lake City,Wasatch Gem Society,http://www.wasatchgemsociety.com/,Utah 
Burlington,Burlington Gem and Mineral Club,http://www.burlingtongemandmineralclub.org/,Vermont 
Rutland,Rutland Rock & Mineral Club,http://www.rutlandrockmineralclub.50webs.com/,Vermont 
Manassas,"Gem and Mineral Hunters, Inc.",http://www.gmhonline.org/,Virginia 
Lynchburg,Gem and Mineral Society of Lynchburg,http://www.lynchburgrockclub.org/,Virginia 
Hampton,Gem and Mineral Society of the Virginia Peninsula,http://www.gmsvp.org/,Virginia 
Arlington,"Northern Virginia Mineral Club, Inc.",http://www.novamineralclub.org/,Virginia 
Richmond,Richmond Gem & Mineral Society,http://www.rgms-va.info/,Virginia 
Roanoke,Roanoke Valley Mineral & Gem Society,https://www.facebook.com/RVMGS/,Virginia 
Waynesboro,Shenandoah Valley Gem & Mineral Society,http://www.shenandoahvalleyrockclub.org/,Virginia 
Virginia Beach,Tidewater Gem & Mineral Society,http://tgms.weebly.com/,Virginia 
Bellevue,"Bellevue Rock Club, Inc.",http://www.bellevuerockclub.org/,Washington 
Kent,Cascade Mineralogical Society Inc,http://www.cascademineralogicalsociety.org/,Washington 
Port Angeles,Clallam County Gem & Mineral Association,http://www.olympicrocks.com/,Washington 
Darrington,Darrington Rock & Gem Club,https://www.facebook.com/DarringtonRGC/,Washington 
Kirkland,East KingCo Rock Club,http://www.eastkingco.org/,Washington 
Everett,Everett Rock & Gem Club,http://www.everettrockclub.com/,Washington 
Wenatchee,Ginkgo Mineral Society,http://wenatcheerockclub.org/,Washington 
Bremerton,Kitsap Mineral and Gem Societ,http://www.kmgs.org/,Washington 
Kennewick,"Lakeside Gem & Mineral Club, Inc.",http://www.lakesidegemandmineralclub.com/,Washington 
Edmonds,Maplewood Rock & Gem Community Club,http://www.maplewoodrockclub.com/,Washington 
Walla Walla,Marcus Whitman Gem and Mineral Society,https://www.sites.google.com/site/mwgemandmineral/,Washington 
Marysville,"Marysville Rock & Gem Club, Inc.",https://sites.google.com/site/marysvillerockngemclub/,Washington 
Bellingham,Mount Baker Rock And Gem Club,http://mtbakerrockclub.org/,Washington 
Kent,North American Miners Association,http://www.namaminers.org/,Washington 
Mount Vernon,North Puget Sound Facetors Guild,http://www.facetguild.com/,Washington 
Puget Sound,Northwest Paleontological Association,http://nwpaleo.org/,Washington 
Arden,Panorama Gem & Mineral Club,http://panoramagem.com/,Washington 
Puyallup,Puyallup Valley Gem & Mineral Club,https://www.facebook.com/PuyallupValleyGemClub,Washington 
Mt. Vernon,Skagit Rock and Gem Club,https://www.skagitrockandgem.com/,Washington 
Spokane Valley,Spokane Rock Rollers Club,http://www.rockrollers.org/WP/,Washington 
Seattle,North Seattle Lapidary & Mineral Club,http://www.northseattlerockclub.org,Washington 
Olympia,Washington Agate and Mineral Society,https://wamsolympia.wordpress.com,Washington 
Seattle,West Seattle Rock Club,http://www.westseattlerockclub.org/,Washington 
Yakima,Yakima Rock & Mineral Club,http://www.yakimarockclub.com/,Washington 
Charleston,Kanawha Rock and Gem Club,http://www.kanawharockandgemclub.org/,West Virginia 
Morgantown,Prehistoric West Virginia,http://prehistoricplanet.com/wv/,West Virginia 
Clarksburg,West Virginia Fossil Club Inc,http://www.westvirginiafossilclub.com/,West Virginia 
Monroe,"Badger Lapidary & Geological Society, Inc.",http://www.badgerrockclub.org/,Wisconsin 
La Crosse,Coulee Rock Club of La Crosse,https://www.facebook.com/pages/The-Coulee-Rock-Club/182345351787782,Wisconsin 
Marshfield & Stevens Point,Heart of Wisconsin Gem & Mineral Society,https://www.heartofwisconsinrocks.com/,Wisconsin 
Pewaukee,Kettle Moraine Geological Society,http://www.kmgsrocks.com/,Wisconsin 
Minocqua,Lakeland Gem Club,http://www.lakelandgemclub.com/,Wisconsin 
Madison,Madison Gem and Mineral Club,http://www.madisonrockclub.org/,Wisconsin 
Cameron,Northwest Wisconsin Gem & Mineral Society,http://www.cameronamericanlegion.org/rockclub.html,Wisconsin 
Oshkosh,Oshkosh Earth Science Club,https://sites.google.com/site/oshkoshearthscienceclub/home,Wisconsin 
Racine,"Racine Geological Society, Inc",http://rgs-wi.tripod.com/,Wisconsin 
Menasha,Weis'n'Miners Geology Club,http://www.weismuseum.org/geology-club.html,Wisconsin 
West Allis,Wisconsin Geological Society,http://www.wisgeologicalsociety.com/,Wisconsin 
Cody,Cody 59ers Rock Club,http://www.cody59ers.com/,Wyoming 
Riverton,Riverton Mineral and Gem Society,http://www.rivertonmgs.com/,Wyoming 
Cody,Wyoming State Mineral and Gem Society,http://wymineralandgemsociety.org,Wyoming 
